indice_tiempo,ipc_ng_nacional,ipc_ng_gba,ipc_ng_pampeana,ipc_ng_nea,ipc_ng_noa,ipc_ng_cuyo,ipc_ng_patagonia,ipc_ng_nacional_tasa_variacion_mensual,ipc_ng_gba_tasa_variacion_mensual,ipc_ng_pampeana_tasa_variacion_mensual,ipc_ng_nea_tasa_variacion_mensual,ipc_ng_noa_tasa_variacion_mensual,ipc_ng_cuyo_tasa_variacion_mensual,ipc_ng_patagonia_tasa_variacion_mensual,ipc_ng_nacional_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_gba_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_pampeana_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_nea_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_noa_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_cuyo_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_patagonia_tasa_variacion_acumulada_dic_ano_anterior
2022-07-01,851.761,833.8894,861.702,887.9574,873.5624,888.7017,845.0397,0.07406196857159353,0.0736725927778088,0.07518262902192796,0.07438175921998069,0.06738839042974742,0.07331486145122224,0.08041723881341234,0.46235733937669266,0.4604066108100886,0.460274755387176,0.46477396034825014,0.46879541317954265,0.4742185594919952,0.47103980742643503
2022-08-01,911.1316,891.851,921.3802,955.6421,940.0434,946.058,899.4604,0.06970335575355069,0.06950753900936979,0.0692561929762261,0.07622516575682581,0.07610332129679565,0.06453942869694074,0.0644001696014993,0.5642885532420823,0.5619158802805122,0.5614078256445816,0.5764265982720778,0.5805756224280054,0.5693637830960356,0.5657750205152541
2022-09-01,967.3076,945.6836,979.0952,1021.0723,997.7785,1003.4171,954.6011,0.061655198875771644,0.06036053107525796,0.06263972245116634,0.06846726405209647,0.06141748349065579,0.06062958085022263,0.06130419971796419,0.6607350750913157,0.6561939523091231,0.6592139784760371,0.6843602144347203,0.6776505996242104,0.6645136514666681,0.6617636050863207
2022-10-01,1028.706,1007.6275,1039.2079,1084.624,1060.4604,1063.4948,1017.5863,0.0634735010869345,0.06550171748775191,0.0613961747539975,0.062240156745021924,0.06282145786865523,0.059873107604006215,0.06598064888045907,0.7661477446852345,0.7646775006781985,0.7610833698528272,0.7891950581962159,0.7830430560868269,0.7641732564292694,0.7714078460358471
2022-11-01,1079.2787,1058.0026,1090.4933,1133.7592,1108.8388,1115.8732,1067.4854,0.049161470818679165,0.049993772500254385,0.04935047164287343,0.045301597604330945,0.04562018534591217,0.049251204613318444,0.04903672543547399,0.853010734688797,0.8529003861834217,0.847993664757485,0.8703157564122401,0.8643858107852493,0.8511053715066796,0.8582973018045417
2022-12-01,1134.5875,1114.5359,1145.8755,1188.0619,1160.5028,1171.7081,1115.8852,0.051246077588670946,0.05343398967072477,0.050786373469694945,0.047896149376340125,0.04659288617966828,0.050036957604143506,0.04534001120764741,0.9479318233519185,0.9519082462796287,0.9418465611854889,0.959826152022458,0.951252926662155,0.9436823709542841,0.9425259543640478
2023-01-01,1202.979,1180.967,1215.4751,1255.1401,1233.9904,1246.1488,1181.5995,0.060278735663842564,0.05960427115896394,0.06073923388710201,0.05646018949012688,0.06332393166134542,0.0635317789473333,0.058889839205681804,0.060278735663842564,0.05960427115896394,0.06073923388710201,0.05646018949012688,0.06332393166134542,0.0635317789473333,0.058889839205681804
2023-02-01,1282.7091,1259.9952,1292.6662,1352.5571,1323.9654,1329.9144,1249.6345,0.0662772168092709,0.06691821193987635,0.06350693650573325,0.07761444320040445,0.07291385735253697,0.06721958083978419,0.0575787312029159,0.13055105930569466,0.13051109434877772,0.12810353306271027,0.13845675886079678,0.1408549811340396,0.13502193933796303,0.1198593726308046
2023-03-01,1381.1601,1358.4995,1393.7727,1437.0683,1421.13,1434.4221,1336.6514,0.07675239849783555,0.07817831369516304,0.07821547434287379,0.06248253770580181,0.0733890779925217,0.0785822756712764,0.0696338809467889,0.21732356473167558,0.21889254531863878,0.21633868600908213,0.2095904262227415,0.22458127632264224,0.22421454626796544,0.1978395268617239
2023-04-01,1497.2147,1475.1378,1512.803,1556.9071,1530.4512,1538.063,1445.0457,0.08402689883670966,0.085858183974304,0.08540151489550629,0.0833911651937489,0.07692554516476324,0.07225272114811965,0.08109391872854799,0.3195985325063073,0.3235105302574819,0.32021323433479454,0.3104536051530651,0.31882490934102004,0.3126989563356264,0.29493607406926814
2023-05-01,1613.5895,1592.4496,1628.9716,1670.3598,1652.2346,1652.9055,1550.099,0.07772752965890595,0.07952599411390571,0.07679030250468832,0.07287056498104483,0.0795735270748914,0.07466696747792523,0.07269894647622577,0.42218162988751406,0.42880063351929687,0.4215956270991046,0.4059535113448214,0.42372306210721766,0.41068027096509785,0.3891204937568846
2023-06-01,1709.6115,1685.1612,1724.8611,1780.7632,1761.6308,1740.5995,1655.1801,0.05950831980500615,0.05821948776275243,0.058865053264280265,0.06609558012591066,0.06621105743700073,0.053054454716255695,0.06778992825619534,0.5068132691396652,0.5119846745178867,0.5052779294085614,0.4988808243072185,0.5179892715467813,0.48552314352013104,0.48328887236787454
2023-07-01,1818.0838,1789.4275,1835.8968,1892.223,1868.6534,1850.3918,1784.2535,0.06344850862315798,0.061873190529190936,0.06437370522182917,0.06259102838603114,0.06075200320067076,0.0630772903243968,0.07798148370681846,0.6024183238401621,0.6055359903615485,0.6021782471132333,0.5926973165287095,0.6102101606303749,0.579225918127561,0.598957939400935
2023-08-01,2044.2832,2008.8079,2060.6329,2160.5496,2124.297,2078.4831,2000.9692,0.12441637728689958,0.1225980935243256,0.12241216390812393,0.14180495639256052,0.13680632267064619,0.12326648875119295,0.1214601512621385,0.8017854065905008,0.8023716418645643,0.7983043533088889,0.8185496900456113,0.8304970914331271,0.7738915520000245,0.7931676125823697
2023-09-01,2304.9242,2253.4785,2330.0573,2440.4173,2404.2327,2362.3625,2280.9069,0.12749750132466953,0.12179890371797142,0.1307483734730237,0.12953542006163632,0.13177804233588808,0.13658008573656444,0.13990105394925623,1.0315085438540437,1.0218985319360283,1.033429722513484,1.0541162880486281,1.071716414643722,1.0161698122595553,1.0440336514903148
2023-10-01,2496.273,2447.565,2523.5826,2620.9032,2589.8147,2536.7667,2467.3877,0.08301739380410011,0.08612751353074799,0.08305602613291962,0.0739569826848876,0.07718969964928935,0.07382618035970334,0.08175730451777774,1.2001590886555684,1.1960396251031482,1.2023183146860195,1.2060325307965858,1.231631582448573,1.1650159284552184,1.2111483331797932
2023-11-01,2816.0628,2763.435,2851.9487,2957.0559,2895.7169,2860.4043,2762.3076,0.1281069017691574,0.1290547952761214,0.13011902206014558,0.1282583423912793,0.11811740816823679,0.1275787797119854,0.1195271825339812,1.4820146529024867,1.4794490693390854,1.4888818200581126,1.488974606457795,1.4952261209537796,1.4412260186645462,1.4754406636094828
2023-12-01,3533.1922,3456.6426,3584.8439,3795.525,3626.27,3599.7071,3433.7881,0.2546567498423684,0.2508499747596742,0.25698049898302866,0.2835486133353111,0.2522874732678462,0.2584609455383633,0.24308679453367188,2.114076437471768,2.101418805800692,2.1284759120864347,2.194719904745704,2.1247404142411375,2.0721876037214386,2.077187599584617
2024-01-01,4261.5324,4132.479,4344.9628,4535.8005,4413.6008,4402.1802,4264.4518,0.20614225288961063,0.195518159731064,0.21203681979011701,0.19503902622166902,0.21711863705681056,0.2229273320598777,0.24190884114252698,0.20614225288961063,0.195518159731064,0.21203681979011701,0.19503902622166902,0.21711863705681056,0.2229273320598777,0.24190884114252698
2024-02-01,4825.7881,4751.2725,4861.5493,5030.0152,4929.6047,4998.0445,4746.7686,0.1324067605352477,0.14973905493530637,0.11889319282549415,0.1089586501875468,0.1169122273133536,0.1353566353326472,0.11310171215911047,0.3658436413394097,0.3745339191271899,0.35613974711702223,0.32524886544022236,0.35941468781971553,0.38845866098383386,0.3823708574212836
2024-03-01,5357.0929,5296.8225,5409.8995,5550.383,5361.7677,5463.2378,5243.3122,0.11009700156540236,0.11482187140392397,0.11279330233265372,0.10345253032237367,0.08766686708165472,0.09307506165661383,0.1046066580957834,0.5162189308580494,0.5323604760295437,0.5091032276189211,0.4623492138768681,0.4785903145656558,0.5176895364625638,0.5269760530651266
2024-04-01,5830.2271,5785.5699,5884.0007,5899.3335,5849.8004,5908.4647,5686.5426,0.08831920760605083,0.0922718101276756,0.08763586088798858,0.0628696253934189,0.09102085866196696,0.08149506140845642,0.08453252125631572,0.6501301853887258,0.6737541509208966,0.6413547881401473,0.5542865611476673,0.6131728746066896,0.6413737384355522,0.6560551887287394
2024-05-01,6073.7165,6034.3831,6120.295,6119.4234,6093.7424,6160.5766,5943.593,0.042,0.043,0.04,0.037,0.042,0.043,0.045,0.7190450324213895,0.7457353271061347,0.7072695968714287,0.6122732428320192,0.6804436514655556,0.7114105200392555,0.7309143217078535
2024-06-01,6351.7145,6297.096,6410.2558,6387.565,6383.7684,6472.5963,6238.0032,0.04577065788302748,0.043535999562241745,0.04737693199429116,0.043818115281907044,0.04759406961475765,0.050647807869153016,0.04953404447444498,0.7977268544858669,0.8217376595428174,0.7881547924583272,0.6829200176523669,0.7604228035970846,0.7980897112434509,0.8166535087007842
2024-07-01,6607.7479,6551.322,6662.3273,6681.8247,6612.6868,6769.7854,6497.5651,0.04030933695146399,0.04037194287652612,0.03932315774356465,0.04606758600499572,0.035859446279410845,0.04591497541720613,0.041609773460840715,0.8701920320100334,0.8952847482698962,0.8584706854320769,0.7604480803050961,0.823550590551724,0.8806489561331252,0.8922440496546655
2024-08-01,6883.4412,6822.4011,6922.6205,6973.5358,6946.3272,7075.603,6797.2162,0.04172273279372529,0.04137777077664628,0.03906941047462498,0.04365740094917481,0.05045458980455564,0.04517389871767574,0.046117444825600984,0.9482215544345423,0.973707406140282,0.9310800394962806,0.8373046679971807,0.9155570875858663,0.9656052016009857,0.9795095102111862
2024-09-01,7122.2421,7076.041,7145.0798,7201.2697,7183.8907,7290.1216,7050.5061,0.034692081048066425,0.03717751218115861,0.032135128597617024,0.032656876874425755,0.03419987184018636,0.03031806617753996,0.037263769835657046,1.0158094145005756,1.0470849372741053,0.993135544897785,0.8973053003207725,0.9810688944838635,1.0251985501820413,1.05327349698719
2024-10-01,7313.9542,7275.6042,7328.3831,7385.7948,7367.1801,7453.7437,7278.5056,0.026917380413114644,0.02820266304279473,0.02565447904444662,0.025623967395638658,0.02551394608495361,0.022444358129773745,0.03233803315197492,1.070069723351025,1.104818183980027,1.044268398967107,0.9459217894757641,1.0316137794483033,1.0706528317262256,1.119672323402833
2024-11-01,7491.4314,7464.8667,7497.9411,7516.9946,7509.1195,7613.0943,7517.8953,0.02426556075508368,0.02601330347244568,0.023137163776276948,0.017763802482029467,0.019266449044730294,0.02137859932049979,0.03288995202531675,1.120301125990259,1.1595714581542214,1.0915669717166767,0.9804887597894889,1.070755762808616,1.114920488947559,1.1893882444289443
2024-12-01,7694.0075,7678.7745,7687.276,7737.2547,7713.1412,7788.672,7717.0881,0.02704104051463374,0.028655273911321277,0.025251585398556875,0.029301617430987692,0.027169856599032816,0.023062593615844174,0.026495819913852747,1.1776362746413853,1.221454569818702,1.1443823537197813,1.0385202837552119,1.1270178999357467,1.1636960407139791,1.2473978810748396
2025-01-01,7864.1257,7834.1477,7867.7709,7929.1117,7912.5281,7941.8472,7910.4797,0.022110480136651844,0.020234114180589513,0.023479695538445755,0.024796521174364372,0.025850285224909397,0.01966640782921658,0.025060177814997253,0.022110480136651844,0.020234114180589513,0.023479695538445755,0.024796521174364372,0.025850285224909397,0.01966640782921658,0.025060177814997253
2025-02-01,8052.9927,8009.2272,8064.853,8080.656,8116.2881,8154.0078,8164.2681,0.02401627430751785,0.022348251105860584,0.02504929318671434,0.019112393132259653,0.025751567315128954,0.026714263653926817,0.0320825549934729,0.04665776580020231,0.04303456235106262,0.049117138502637436,0.04438283516762076,0.05226753790012295,0.04690604508701868,0.05794672734136608
2025-03-01,8353.3158,8317.925,8356.1088,8333.4503,8467.6619,8441.2462,8434.2328,0.03729335306612169,0.038542769769347895,0.03611421063719322,0.031283883387685396,0.04329242575802583,0.03522665259162494,0.03306661377276421,0.08569114339958728,0.08323600334923209,0.08700517582561096,0.07705518599510497,0.09782275216224479,0.08378504063337111,0.09292944316652285
2025-04-01,8585.6078,8547.3129,8591.2047,8555.3175,8710.4114,8682.2113,8659.3943,0.027808358448509596,0.027577538869369755,0.02813461452297039,0.026623690309882653,0.02866783096287784,0.028546152344188336,0.026696144787466736,0.11588243187961544,0.11310898633629618,0.11758764743193817,0.10573036971369176,0.12929494924843343,0.11472293351164375,0.12210644582378172
2025-05-01,8714.4871,8675.5948,8725.94,8664.0131,8816.9664,8823.8855,8789.6656,0.015011086343823088,0.015008447859677698,0.01568293443176838,0.012705034032927554,0.012233061689830071,0.01631775536262281,0.015043927495021148,0.13263303941411553,0.12981502451986326,0.13511470122836755,0.11977871169214582,0.14310968402860302,0.132912709637792,0.13898733383645068
2025-06-01,8855.5681,8851.2214,8840.1405,8755.8305,8924.3327,8909.2196,8949.9232,0.016189248819933333,0.020243753200644976,0.013087472524450083,0.010597560153735142,0.012177238193853412,0.009670807718436425,0.01823250249702313,0.15096951751086807,0.15268672103862402,0.1499704836927931,0.1316456339481753,0.15702960293271961,0.14386889061447206,0.1597539232447014
2025-07-01,9023.973,9016.5562,9016.3238,8905.132,9073.9428,9074.6511,9141.623,0.01901683755331285,0.018679320347811057,0.01992992079707334,0.0170516663153768,0.01676428983872369,0.018568573615583395,0.021419155864935258,0.17285731785418723,0.17421812556157246,0.17288930435176253,0.15094207768551282,0.17642638254826726,0.16510890431642267,0.18459487329165003
2025-08-01,9193.2441,9185.3068,9182.3487,9055.1527,9252.4989,9266.2277,9320.3353,0.018757935113502766,0.018715637795281514,0.01841381295556399,0.016846544217424375,0.019677895699320436,0.02111118079239427,0.01954929666209182,0.19485769931989272,0.19619436669223722,0.19448666861967756,0.17033147428893614,0.1995759782019808,0.1897057290382751,0.20775286989402142
2025-09-01,9384.0922,9377.7681,9366.761,9217.6682,9455.5666,9465.5075,9543.6369,0.020759603239513646,0.020953170557133527,0.020083347520879924,0.017947295355935866,0.021947335762450004,0.02150603314010957,0.023958537199836538,0.21966247108545178,0.22125843127702205,0.21847595949462462,0.19133575892234744,0.22590347496814922,0.2152915798739503,0.23668886195558647
2025-10-01,9603.8623,9602.5137,9584.145,9419.0224,9657.7445,9687.3328,9774.0954,0.023419431023919524,0.023965787765641178,0.023208022495716518,0.02184437491468816,0.021381891593889257,0.023435119564376272,0.024147869665913202,0.24822627219950077,0.25052685164800703,0.2467543769730658,0.21735974388952184,0.25211561017449036,0.24377208335387612,0.2665522634113766
2025-11-01,9841.3581,9840.8457,9821.3638,9642.9016,9879.6088,9960.8437,10001.4949,0.02472919671078566,0.02481975110329704,0.024751169770490522,0.023768836137389338,0.02297268270039643,0.028233870524196236,0.023265529002305385,0.2790939052242931,0.28156461685390033,0.27761300621962826,0.24629496816228613,0.28088006479124217,0.27888858331689925,0.2960192718287096
2025-12-01,10121.3715,10115.6707,10107.6074,9968.3824,10137.067,10255.4297,10258.6285,0.028452719345717137,0.027926969731880025,0.029144995117684314,0.03375340882872857,0.02605955409894367,0.029574402417337442,0.025709516684351064,0.31548760512645724,0.31735483311822743,0.3148490310481893,0.2883616717438551,0.31425922813392804,0.3167109489268518,0.32933930092103014
2026-01-01,10413.0309,10395.7458,10400.4968,10350.7115,10425.8507,10561.6315,10554.0348,0.02881619353661713,0.027687249645246048,0.0289771246952073,0.03835417670172836,0.028487894970014693,0.029857530006762945,0.028795886311703267,0.02881619353661713,0.027687249645246048,0.0289771246952073,0.03835417670172836,0.028487894970014693,0.029857530006762945,0.028795886311703267
2026-02-01,10714.6255,10667.6896,10714.2389,10676.7516,10795.0756,10921.6567,10868.5551,0.02896319072672693,0.026159142906322153,0.03016606860549187,0.03149929355097969,0.03541436671445908,0.03408802891863827,0.029800953470420666,0.05861399317276339,0.05457066727172122,0.06001731923224485,0.07106159972354176,0.06491114244386487,0.06496334327171094,0.059454984650238574
2026-03-01,11077.0608,11031.5404,11065.4568,11119.3596,11221.7466,11271.7383,11137.8047,0.0338262219244152,0.03410774156758367,0.03278048056217964,0.0414553055631639,0.039524595825896736,0.032053891604192364,0.02477326539937219,0.09442290503811668,0.09053969105577941,0.0947651963609113,0.11546278561705248,0.10700132493945258,0.0990995628393807,0.08570114416366659
2026-04-01,11363.0904,11336.5576,11330.2697,11423.3251,11506.6342,11511.107,11429.5989,0.025821795615674548,0.02764955653881307,0.02393149282368534,0.027336601291318985,0.02538709972296105,0.021236183242472784,0.026198538029671203,0.12268286960912356,0.12069262990144591,0.12096456180124293,0.14595574704276992,0.1351048779691406,0.12244024255755948,0.11414492687789601
